Usuario_Id,Edad,Genero
161126,35,F
311011,26,F
311014,24,F
17374,29,F
262763,25,F
136042,25,M
311523,26,M
311600,32,F
123445,24,F
25644,37,M
311435,50,F
311355,25,M
307755,41,M
311622,39,M
214511,28,F
311633,27,M
311347,31,F
273130,24,M
137252,33,M
262717,30,M
275041,34,M
311017,24,F
12700,36,M
311520,39,F
311625,28,M
311427,27,F
310217,28,F
210733,28,M
42535,26,F
104335,32,M
311660,25,M
311572,24,F
311655,24,M
311575,24,F
15664,63,M
311336,42,M
210771,30,F
311234,29,M
311462,26,F
311666,26,F
37650,29,M
202543,25,F
234336,41,M
15637,42,F
311564,22,M
67213,21,F
311074,31,M
311102,27,F
107153,24,M
102355,39,M
110162,42,M
311641,41,M
311644,28,M
310720,25,M
243653,21,M
311306,32,M
311603,23,M
256542,26,M
311512,27,F
116253,36,F
311476,29,F
123327,27,M
171414,60,M
104241,28,M
5775,34,M
310365,31,M
311630,25,M
240763,37,F
165047,30,F
311537,18,M
47647,23,M
50257,37,M
40426,43,M
274547,35,M
61361,27,M
64155,42,M
15111,56,M
311410,23,M
603,43,F
311735,33,M
204402,25,M
311671,24,F
233373,49,M
310214,21,M
54602,27,F
256537,28,F
310225,20,F
311740,28,F
311454,23,M
167211,28,M
172131,48,F
56345,23,F
16016,28,M
16164,26,M
311245,26,M
121060,30,M
311770,21,F
172203,20,F
305635,38,M
110773,27,M
225302,29,M
244062,23,M
305134,33,F
311663,26,F
121575,29,M
311105,28,F
306006,38,M
113250,31,M
11017,29,M
217624,29,F
214313,22,F
260277,30,M
144675,22,M
312012,28,M
155667,32,M
312020,27,M
173776,31,M
31361,30,F
74143,44,F
311702,27,M
310404,24,F
176267,22,M
167137,30,M
150423,65,M
120145,22,F
266302,27,M
122174,26,M
311470,31,M
311446,26,M
311507,26,F
216133,30,M
166273,37,M
311705,20,M
311531,23,M
311773,47,M
66655,27,F
203233,44,M
311440,22,M
100163,22,F
311030,26,M
216064,44,M
51051,46,M
312056,36,M
66212,27,F
23072,25,M
70214,59,M
312042,22,M
206150,21,F
246521,22,M
74322,34,M
60264,31,M
254056,21,F
312103,32,M
304471,43,F
260621,33,M
13574,48,M
311674,32,M
221111,31,M
275212,43,M
144023,39,M
257177,39,F
220564,27,M
101602,26,F
312117,23,M
312141,44,M
311727,19,F
312064,26,F
312072,25,M
270004,25,M
50656,25,M
311762,36,M
312147,25,M
311363,20,M
7210,69,M
170237,35,M
311724,25,F
265320,48,M
265471,27,F
317,31,M
17022,36,F
312166,20,F
207250,35,M
25757,53,M
266305,26,F
306600,27,M
241214,21,M
312174,21,F
310354,22,M
312210,29,M
312213,22,M
312125,45,M
312177,21,M
216262,28,M
110011,46,M
217376,41,M
132677,25,M
251626,26,M
312114,21,M
311716,33,M
113507,27,M
175357,44,M
250721,35,M
262031,31,F
311754,33,M
174053,28,M
271263,19,M
156662,39,M
312205,38,M
203467,53,M
30470,25,F
25405,58,F
52215,45,M
53725,28,M
174361,25,F
174353,32,M
226762,31,M
272267,36,M
213744,29,F
252073,34,M
312257,22,M
145571,28,F
312075,31,F
175321,52,M
311757,39,M
235535,20,M
40767,30,F
312312,29,F
312307,27,M
225236,28,M
275,34,M
301766,31,M
157424,29,M
311303,39,M
21073,42,F
106532,26,F
233676,26,F
143060,28,M
312304,28,M
102170,25,M
272666,28,M
253212,45,M
305101,31,F
242636,29,M
310453,22,M
260605,26,F
2621,34,M
62676,37,F
310533,34,F
114111,22,M
36545,35,M
210323,20,F
113765,60,M
230161,29,M
230164,33,F
75350,37,M
227160,66,M
262345,26,F
172051,49,M
230104,25,F
125106,37,F
253151,25,M
2024,36,F
230046,44,F
312262,26,M
115475,24,F
204017,29,M
306523,30,F
300300,53,M
112552,34,M
133177,32,F
204272,36,F
23227,37,M
312007,27,M
257730,29,M
254177,31,M
70024,20,F
142610,47,M
252500,37,F
72117,38,M
35233,43,M
312045,38,M
312050,33,F
310530,31,M
251741,25,M
137434,54,F
225027,32,M
300561,46,M
127504,22,M
222475,35,M
7711,44,M
30352,31,F
246626,42,M
123715,33,M
206310,45,F
205273,45,M
5431,33,F
312144,37,M
235452,25,F
172464,26,M
312015,55,F
312106,23,M
312004,47,M
312160,30,M
60250,66,M
311413,31,F
225407,63,F
225365,49,F
267523,36,F
275454,40,F
264066,26,M
71162,33,M
214640,28,M
113622,76,M
273053,51,M
310475,36,M
25311,39,M
50270,45,M
110537,26,M
304664,38,M
312301,52,M
311052,21,M
175646,30,M
76024,42,M
157710,39,F
246205,68,M
174730,32,M
106433,42,F
312111,21,M
167252,23,M
205422,26,M
120453,32,F
105360,26,M
17352,41,F
176421,30,M
42273,30,M
21621,30,F
307532,26,F
156610,35,M
250666,21,F
120610,52,M
163177,24,F
307136,22,F
312100,26,F
220413,30,M
262235,27,F
261063,24,M
125766,23,F
130221,33,M
213774,26,M
210356,26,M
170666,22,M
27167,27,F
137035,35,M
5412,37,M
137506,25,M
312747,23,F
237636,29,M
210251,49,M
250360,25,M
275300,46,M
312631,37,M
33751,30,M
313013,21,F
150461,26,F
217566,35,M
312763,25,F
2005,26,M
311545,36,M
312752,24,M
312760,19,M
225657,20,F
313134,25,M
235414,25,F
312133,41,M
312122,19,M
262510,30,M
72703,29,M
224301,32,M
253261,20,F
313054,38,M
313070,22,M
144171,29,F
313035,20,F
256567,39,M
214401,27,M
313043,28,M
202774,26,M
220432,40,M
246513,25,F
310070,27,F
146402,23,M
313161,34,M
313150,29,M
62517,25,M
142362,49,M
152546,27,M
206646,23,M
313046,36,M
311550,23,F
312171,35,M
313021,28,M
205447,30,M
264523,37,M
203720,22,M
311636,23,F
234314,33,F
313222,25,M
251752,25,F
313225,29,M
312235,24,F
206726,27,M
313112,27,M
107536,31,M
313233,25,M
312615,24,M
312026,20,M
140674,31,M
311352,25,F
164346,34,F
311647,34,F
312001,29,F
226641,49,M
313252,44,M
24461,31,M
313167,27,M
260327,45,F
313101,25,M
313137,27,M
204702,27,M
312331,31,M
312337,28,F
313260,23,F
313236,23,M
216100,40,M
311165,23,M
313172,29,F
151366,22,F
267746,23,F
201713,31,F
221100,29,M
313271,20,F
312023,23,M
107533,34,M
21442,36,F
313164,39,M
312626,25,F
136725,37,F
313263,23,M
313255,27,M
215652,39,F
222731,54,M
312037,28,M
312224,19,M
71473,25,F
313332,24,M
176360,27,M
24472,57,M
236737,25,M
232350,28,M
146410,38,M
173336,26,M
313126,28,M
313316,20,M
177411,22,M
313327,26,M
2506,43,F
223017,40,M
313032,30,M
313351,21,F
311746,23,F
313206,32,M
312067,18,M
241616,21,F
313370,24,M
133246,45,M
120134,30,M
223055,31,F
313010,22,F
246251,22,M
17572,69,F
206764,24,M
117334,34,M
125122,25,F
313401,26,M
106375,31,M
201561,30,M
203503,23,F
170410,38,F
137621,29,M
312216,27,F
76266,35,M
41223,28,M
313324,23,M
313434,21,M
313437,36,M
311611,21,M
313420,20,F
313302,23,M
255206,51,F
47702,29,M
103637,28,F
265364,32,F
313065,39,F
313346,26,F
13373,41,F
247343,32,M
313335,24,F
41000,43,F
43115,27,M
232177,29,F
264366,20,F
313362,33,M
311055,45,M
313412,25,M
310145,58,M
273147,27,M
144722,31,F
101327,23,F
313373,29,M
312744,23,M
45246,32,F
313365,24,M
307747,34,F
255073,24,M
313244,23,M
111714,45,M
313200,28,F
200035,30,M
311465,30,F
67703,32,M
236070,28,F
265422,23,M
243045,23,M
313506,25,M
310536,19,F
236404,23,F
313514,35,M
313426,25,F
313472,24,F
313175,23,F
313340,19,F
313310,47,F
313442,23,F
234504,32,M
312741,24,F
167032,25,F
172120,38,M
313555,59,M
107530,37,F
313571,25,F
147527,29,M
210406,31,F
144527,33,F
313241,22,M
266247,43,M
63512,27,M
313605,68,M
11556,28,M
313563,27,F
313145,27,M
262527,21,F
257527,33,M
57536,29,M
260676,21,M
25523,45,M
313453,28,M
313560,26,M
6440,29,F
241156,26,M
67042,35,F
252522,25,M
313651,38,M
165743,21,F
63234,40,M
312243,21,M
313522,18,M
227722,23,M
7240,45,M
200335,23,F
313670,25,M
313665,57,M
113207,41,M
313450,25,M
171527,39,F
42667,27,M
312637,44,M
313726,26,M
313676,25,M
313357,32,M
313731,19,M
312221,25,M
227752,28,F
313536,22,F
221532,37,M
313142,20,M
271016,24,F
311504,23,M
313266,33,M
313343,25,M
210637,38,M
300556,32,M
207124,26,M
171007,31,M
263750,22,M
245674,29,M
313624,27,M
313742,24,M
312254,51,F
274753,27,F
152656,50,M
246320,48,M
217514,24,M
231515,26,F
7213,32,M
24222,46,M
51742,34,M
313544,23,M
313761,24,F
313662,28,F
313753,28,M
251353,24,M
247657,27,M
314036,24,M
313646,19,M
314014,48,M
314060,21,M
313566,36,M
313027,39,M
313024,33,M
306212,34,F
313775,44,M
307270,33,F
314033,48,M
314077,32,M
103645,43,M
43712,29,F
154507,63,M
265631,25,M
313756,26,M
314000,26,M
212267,53,M
260522,45,F
270323,34,M
111425,30,M
313654,34,F
314044,33,M
206271,29,F
254607,26,F
22534,57,M
244120,35,M
314105,26,F
243061,34,M
35126,27,M
313530,25,M
175453,26,M
272303,47,F
206332,23,M
313517,23,M
304430,23,F
73767,30,M
313764,32,M
1372,25,M
312031,24,F
171601,38,M
210367,36,M
151047,48,M
223333,34,F
302437,44,F
174075,30,F
147072,43,M
71077,25,M
312251,29,F
222142,32,M
223201,55,M
226011,39,M
262714,30,M
106763,42,M
112327,21,M
217704,27,F
42612,36,M
262216,62,M
224672,24,M
207363,24,F
311652,21,M
314151,45,F
314165,43,M
270711,35,F
311110,32,M
265133,37,M
142013,28,F
314201,23,F
314207,24,M
311721,41,F
314154,25,M
224350,31,F
314223,23,F
314116,34,F
163361,24,M
137431,28,M
314176,21,F
314127,37,M
314231,28,M
314110,20,F
314140,30,M
312342,42,M
143504,28,M
313511,23,M
200214,29,M
116625,30,M
241222,41,F
237424,37,F
157242,34,M
307265,24,M
224144,48,M
314063,23,F
235103,26,M
221372,24,M
40517,41,M
74630,49,F
236643,47,M
73731,48,F
174323,26,M
107104,41,F
305737,48,M
267727,23,M
3424,35,M
313461,36,M
313464,40,F
230203,28,F
313073,22,F
172560,29,M
43134,25,M
5260,60,M
173275,27,F
264347,40,M
211665,39,M
131541,29,M
127303,42,M
47077,33,F
16175,28,M
313574,24,M
201614,26,M
200021,31,M
200013,29,F
235733,31,M
27175,23,F
263632,22,F
2104,32,M
313616,34,M
217552,30,M
220504,43,M
24316,34,F
45607,29,M
154765,29,M
237105,44,M
100262,29,M
24475,61,M
242413,28,M
104657,28,F
27772,40,M
46467,30,M
72257,26,F
225627,28,F
313076,28,M
23326,32,F
145340,47,M
104161,30,M
10365,33,F
173033,43,M
236027,20,F
314030,24,M
217062,24,M
313525,25,M
236324,38,F
313247,37,M
225021,39,M
310302,22,M
312350,44,F
226526,40,M
313657,25,M
215735,24,F
314344,23,M
1510,37,M
150632,32,M
314534,19,M
314545,20,M
314550,30,M
4661,28,M
142503,52,M
314052,38,M
266712,48,M
314553,34,F
240353,24,F
17743,51,M
46643,39,M
314531,36,M
12626,46,M
264116,18,M
314575,24,M
163053,21,F
303660,35,F
76761,30,F
303641,38,F
10472,22,M
262444,23,F
311341,41,F
314066,29,F
313723,29,M
314636,56,M
125257,63,M
314215,36,F
311743,48,M
314663,23,M
314660,25,M
314275,24,F
265067,50,F
314617,32,M
313016,23,F
314457,25,M
203624,55,F
314526,29,F
314716,21,M
314713,22,F
313115,31,M
235755,25,F
313456,20,F
314173,25,M
274225,35,M
213361,27,M
314600,31,M
236761,23,F
314740,27,M
201162,25,M
312320,20,M
314762,26,F
205717,38,M
163722,24,F
71063,28,M
272132,24,M
314170,26,F
314746,24,F
314765,33,F
240372,32,F
314132,29,M
314253,24,M
315004,35,F
314507,21,M
152345,26,M
104434,31,M
206712,25,F
263241,27,F
314022,40,M
313552,44,M
314710,19,M
314074,26,F
314770,26,M
160331,31,F
12205,32,M
175635,29,F
204757,23,M
21046,38,M
421,27,M
314754,21,F
313734,27,M
101010,31,M
63413,29,M
315050,29,M
306352,43,M
207275,37,F
7315,28,M
35635,42,M
306102,32,M
315053,22,M
105074,35,M
314113,51,M
165066,27,F
255365,50,M
255764,26,M
315075,32,M
161453,23,M
156737,31,M
315111,33,M
57032,33,F
315031,25,M
313313,23,F
315061,30,M
313431,27,M
213551,29,M
315130,42,F
315133,31,M
315136,38,M
314630,33,F
167302,25,M
242702,20,F
270513,34,F
250300,25,M
256360,29,F
313737,30,M
224166,32,M
224323,42,F
314735,34,M
314330,27,M
313602,36,F
315155,39,M
237435,24,M
66751,27,M
315174,50,M
315160,28,M
134654,57,M
262557,49,M
126767,20,M
315072,35,M
314561,31,F
314333,29,M
314622,49,M
46704,40,M
255745,30,F
200415,33,M
315152,29,F
315147,29,M
315125,47,M
314666,46,M
315026,33,F
232711,34,F
203013,26,F
137445,25,F
315064,33,M
315166,26,F
75733,47,M
141406,38,M
314724,22,F
44341,26,M
315056,24,F
315103,32,M
253275,25,F
315205,30,M
71773,56,M
215603,42,M
263475,34,F
162121,27,F
234330,26,M
23026,49,M
150665,23,F
311765,34,M
314743,22,M
203555,27,F
257466,30,F
254717,32,F
155513,24,F
315240,24,M
72227,63,M
315265,27,M
315312,24,F
315202,28,M
313643,24,F
171111,31,M
314556,21,M
313767,20,F
115472,31,M
315235,31,M
207325,27,F
236525,43,M
105135,48,M
315301,23,F
52000,34,M
315177,20,M
200062,29,M
15273,44,M
161131,34,M
106576,20,F
106554,50,M
252324,31,M
313621,49,M
315246,21,F
3410,27,M
314135,24,F
314055,32,M
115640,37,M
311272,25,F
17330,30,F
315315,29,F
226611,43,F
215234,22,F
253473,26,F
12276,28,F
21343,31,M
220052,33,M
237473,36,M
311713,24,F
315067,27,M
223633,46,M
315307,22,M
107450,30,F
2365,27,F
60636,25,M
315466,24,M
223663,41,M
153040,23,M
214453,32,M
61133,32,M
125012,55,F
315425,29,F
165207,22,F
272311,49,F
147034,26,M
217271,26,F
203566,35,M
32640,35,M
315505,30,M
10566,57,F
315474,34,M
71515,45,M
315521,29,M
315144,22,M
315210,25,M
136246,24,M
315540,18,M
315007,35,M
315367,20,M
126376,23,M
151041,47,M
315326,32,M
315634,28,F
315637,24,F
315254,34,M
315356,26,M
163653,23,M
315361,24,M
314674,26,F
312270,27,M
264355,41,F
315406,23,F
315216,37,M
306066,26,M
255131,30,F
310230,21,F
257634,38,M
17360,44,M
315163,26,F
165534,32,M
165537,23,M
145145,36,M
143473,32,M
315502,34,F
315171,36,M
315411,25,M
213422,32,M
117004,31,M
315626,34,M
150616,51,M
113751,44,M
315364,23,M
115734,33,F
234421,33,F
257320,25,M
207030,25,F
313203,27,M
315463,41,M
315433,41,M
237336,33,M
125216,57,M
314071,22,F
315615,48,M
151443,33,M
115346,43,M
13351,43,M
315653,26,F
223735,45,M
217726,42,M
307601,31,M
274560,17,F
315763,32,M
315703,22,M
156062,30,M
315471,25,F
315375,32,M
146413,32,F
316005,29,M
316002,28,F
272534,46,M
262521,25,F
313153,25,F
315733,28,M
315741,26,F
315273,37,M
313715,26,F
315730,49,M
172115,18,M
27032,42,M
316013,24,M
220611,52,M
315755,25,F
234264,42,F
315345,43,M
51544,28,F
273075,66,M
303135,21,M
127457,31,F
314537,20,M
56320,28,M
211654,30,M
121006,25,M
315766,25,M
315631,23,M
77600,33,M
132413,19,F
315543,29,M
203456,50,M
316024,22,M
240304,27,F
233005,26,M
30531,56,M
206745,25,F
315706,38,M
72067,31,F
24566,28,M
316073,20,M
316101,28,M
145536,34,F
313123,34,M
243471,23,F
211010,22,F
120525,60,M
313057,24,F
34246,44,M
125774,43,M
314003,24,F
247464,24,F
231652,38,M
315667,24,F
307323,24,F
107662,29,F
30253,35,F
105052,31,M
227626,27,F
315747,24,F
315752,27,M
316120,27,M
166232,46,M
245207,31,M
316054,55,F
311154,19,M
4326,62,M
215226,34,F
215231,38,M
10701,32,M
316175,25,M
211772,28,M
636,27,F
72460,37,M
313062,53,M
316057,34,F
315513,19,F
200574,27,M
316016,24,M
247255,31,M
314757,23,F
315224,35,M
54211,30,M
205463,33,M
111532,42,M
316206,32,M
137737,36,F
7160,52,M
265007,28,M
265001,34,M
315524,25,F
316032,33,M
305742,24,F
30272,39,F
240356,26,F
140702,26,F
312623,36,F
47220,28,M
274305,42,M
315117,48,M
313720,43,M
262114,38,M
76351,25,F
222643,57,F
123247,34,M
55074,39,M
316161,22,M
213136,23,M
316236,30,F
55000,29,F
12037,32,M
316137,43,M
107712,21,M
214327,26,F
303405,27,F
104255,42,M
145332,30,F
302327,32,F
275314,29,M
303063,26,F
316010,33,M
252547,31,F
227270,38,M
72700,36,M
15141,30,M
255211,30,F
314523,20,M
261157,19,M
170451,25,F
315023,28,M
75364,32,M
215677,20,F
102311,48,M
316062,30,M
316107,23,M
171675,28,F
223757,49,F
314234,29,M
316164,22,F
313214,23,F
312620,49,F
315714,49,M
175632,36,F
127556,19,F
127545,49,F
256374,43,M
256036,27,F
313230,26,F
216301,44,F
314363,28,F
167225,41,F
250655,18,F
250652,48,F
160304,30,F
265755,32,M
314751,27,M
260310,35,F
316115,37,F
177650,22,F
212727,28,F
211707,29,M
206016,31,F
177725,28,M
223267,28,M
313750,34,M
315672,31,M
315744,30,F
314124,45,M
241236,23,F
316027,31,F
316040,22,F
247467,33,F
315711,34,M
213122,45,M
214024,22,F
214065,23,M
251147,21,F
316156,46,F
316673,19,F
315774,34,M
315353,29,F
316665,26,M
130653,37,M
315700,23,F
260613,18,M
316112,21,M
253063,74,M
316737,21,M
257350,22,M
105710,30,F
315717,21,M
316750,29,F
316627,22,M
315304,23,F
316767,22,M
315331,24,F
314625,25,M
117706,53,F
163367,26,M
253561,54,M
315403,24,M
314702,23,F
317014,22,F
261641,24,M
54544,33,M
316225,19,M
317025,23,F
316134,32,M
311751,25,M
315020,28,M
261644,37,M
317052,34,M
317044,34,M
315270,28,F
316153,33,M
317033,25,M
316756,31,F
316707,24,F
316310,30,M
316726,46,F
300377,22,M
315417,26,M
133312,44,M
222137,29,F
36022,42,F
317105,49,F
52666,26,F
315342,35,M
316764,23,F
314250,28,M
316354,24,F
67601,33,F
316070,33,M
316046,31,M
316247,24,M
317011,24,F
51560,35,F
103455,35,M
315001,39,F
203613,31,M
317060,23,F
316643,28,M
12045,29,M
173341,32,F
316150,26,F
315650,24,F
65742,34,M
316327,28,F
317030,26,M
162702,39,F
316775,24,M
227350,26,F
317110,51,F
315510,46,M
316043,33,M
135600,33,M
315430,20,M
204256,23,M
257337,40,F
316260,22,M
130227,22,M
317204,23,M
33264,31,M
317234,40,M
105534,27,F
316472,19,F
134101,29,M
315777,26,M
222707,25,F
120101,32,M
317245,30,M
214775,30,M
12612,37,M
316772,30,M
145610,21,M
317303,22,F
316426,20,F
316632,24,M
317311,26,M
51517,49,M
315771,24,M
317330,24,F
67345,24,M
317176,21,M
266750,31,M
244134,20,M
174114,32,M
317336,22,M
317066,43,M
102674,30,M
317347,27,M
317344,22,M
163672,32,M
317363,33,M
315725,29,F
200200,22,M
317146,29,F
220416,35,M
317127,19,M
316461,26,F
316544,18,F
316552,28,F
106626,33,M
305073,31,F
317416,39,M
314652,26,F
144072,25,M
316321,23,M
317371,30,M
317170,23,F
317424,28,M
316500,26,F
317116,24,M
317352,37,M
317432,22,M
316203,36,M
16266,26,F
27750,49,M
317374,29,M
316676,29,F
22751,77,M
317275,49,F
317413,29,M
316514,30,M
317121,34,M
317306,24,F
106752,35,M
313321,23,F
200076,41,M
314542,26,F
242746,38,M
250641,28,F
201300,47,M
123500,47,M
315414,30,M
253272,20,F
317151,37,F
313547,38,M
317476,46,M
230057,23,F
317507,25,M
317504,25,F
231751,28,M
46035,33,M
216224,26,M
156324,22,M
317055,26,F
317322,22,M
142665,30,F
62255,33,F
251213,48,M
123657,35,M
317611,28,M
317603,27,F
317542,22,M
107426,31,M
316541,24,M
317636,40,F
220743,35,M
212220,28,M
312034,29,F
317537,22,F
51720,33,M
317512,21,F
317545,22,M
255313,30,F
316662,30,F
234710,26,M
317157,31,M
305142,32,M
315642,35,F
317652,34,M
317663,20,M
16407,31,M
317625,25,F
137321,34,M
252343,40,M
311710,29,M
15221,45,M
317660,27,M
317677,36,M
317702,49,M
270612,30,M
314476,27,F
152117,35,M
242435,29,M
316602,21,M
274404,35,F
211566,26,M
317501,32,F
317462,24,F
153123,31,M
244646,50,F
113512,30,M
317754,24,M
316200,30,F
223223,53,M
315460,28,M
317735,23,M
317713,21,F
174345,25,M
317765,34,M
306333,20,M
33716,29,M
315535,40,F
317674,33,M
144061,30,F
317762,38,F
320020,44,M
317520,25,F
317457,33,M
151432,28,M
167247,45,F
317421,27,M
312202,28,F
317333,35,F
317341,31,M
320031,24,M
316035,23,F
317770,21,M
13167,33,M
315722,24,M
265350,37,M
13203,30,M
246216,30,M
317317,53,M
232535,29,M
317740,45,M
317074,30,F
320045,25,M
316670,36,M
224642,28,M
317272,30,F
264272,31,M
320114,27,M
320122,20,F
317325,24,M
315656,26,F
24002,43,M
145577,32,M
320130,24,M
320042,26,M
257414,39,F
227433,25,M
154633,31,M
320136,31,F
121237,42,M
115046,44,M
212306,24,M
243276,30,M
315623,26,F
316271,21,M
315645,25,M
317435,29,M
316563,26,M
110652,56,M
317531,53,M
317644,21,M
320103,26,F
317647,20,M
320111,45,M
315664,49,M
317757,29,M
317550,26,F
320125,34,F
242416,27,M
315477,30,F
320152,20,M
217571,25,F
23612,38,M
316761,22,F
320163,29,F
316605,21,M
77773,27,M
320144,21,M
317633,30,F
317250,26,M
320216,36,M
320232,54,M
10351,54,F
320050,21,M
320015,20,M
120750,39,M
317553,29,F
320166,26,M
320243,19,M
320213,21,M
317732,22,F
265050,45,M
320251,19,F
317773,28,F
320171,57,M
302726,23,M
320147,22,M
320053,27,M
127272,46,F
317727,20,F
320307,20,M
320037,42,M
66242,35,F
164354,36,M
316434,28,M
316343,35,F
317716,25,M
320056,31,M
315736,21,M
320034,19,M
167726,34,M
203571,34,M
230654,25,F
320026,28,M
136262,29,M
320257,30,M
142305,32,M
76054,39,F
112211,34,F
320202,40,M
223176,27,M
107054,22,M
133565,45,M
320276,44,M
317454,27,M
320400,26,M
141007,27,M
320155,26,F
320221,18,F
4072,22,F
101076,26,F
231705,29,F
320411,30,M
316324,26,M
320425,21,M
320430,21,M
145734,35,M
267360,24,M
320444,30,M
43153,28,F
10605,33,M
36105,44,M
316646,34,M
226556,30,M
320455,21,F
316211,29,M
316230,29,F
277057,60,M
320460,30,F
166774,27,M
320447,27,F
316244,36,M
216771,24,M
320367,30,F
320463,26,M
320441,32,M
317154,36,M
317102,22,F
320350,30,M
320505,25,F
314655,21,M
320513,31,M
320516,28,F
317630,27,F
61265,29,M
241772,24,F
320106,20,M
316522,43,M
66625,38,M
243741,27,F
130725,29,M
237724,25,M
320471,31,M
317201,32,F
315320,25,F
116377,21,M
131302,24,M
315213,26,M
57464,25,M
314564,32,F
234275,50,M
171334,34,F
204127,40,F
45026,35,M
316233,32,F
316142,44,F
72774,28,F
142073,24,M
263464,27,M
307516,17,M
77776,28,F
246474,23,F
211737,34,M
167161,29,M
70236,32,F
314303,38,M
773,34,M
103356,35,M
313533,19,M
313541,18,F
112161,41,F
173531,40,F
244420,25,M
233145,24,M
42623,28,M
234743,26,F
272713,25,M
266734,37,M
311614,48,M
146663,41,F
214236,50,F
275003,32,M
47606,53,M
207413,28,M
320331,23,M
320466,30,F
306374,36,F
143306,32,M
143303,31,F
155265,28,M
115010,28,M
314121,39,F
171623,35,F
201330,31,M
102074,24,M
130741,26,F
320023,22,M
270350,24,F
223553,44,F
263324,32,M
320414,27,M
312661,17,M
274203,31,F
250237,22,F
17127,47,M
317622,29,M
320012,31,M
320004,29,M
320763,25,M
317743,24,M
157275,31,M
320774,28,M
315141,26,M
320532,25,F
320364,20,F
134305,34,M
320535,22,M
320760,22,F
46555,42,F
321051,24,M
321010,22,F
320766,23,F
321054,26,M
321040,34,M
317071,26,M
260602,22,M
255145,27,M
23045,29,F
321024,23,F
121677,38,M
317473,21,M
3625,28,M
320273,59,M
321065,34,M
237000,30,M
263362,21,M
321123,22,M
321027,33,M
321104,30,M
134153,34,M
317451,28,M
321120,21,F
321115,20,M
321057,33,M
314776,28,F
317261,36,F
320576,24,F
255316,30,F
320452,25,F
320334,29,F
317446,23,M
76555,30,M
321021,25,F
132344,20,F
321214,25,F
321217,28,M
120431,27,M
320205,23,F
320546,25,F
10742,24,F
320133,47,M
321211,20,M
320240,29,M
321247,25,F
60223,21,M
211120,42,M
317465,23,F
124660,33,M
321167,39,M
321043,25,M
320717,22,F
34106,57,M
321131,23,F
321277,27,M
321013,28,M
321302,28,M
320100,35,M
275622,57,F
121231,37,M
253264,31,M
320270,21,F
321335,20,M
313475,46,M
173633,38,F
321244,23,F
321225,39,M
321346,32,M
201567,67,M
321175,25,F
321351,26,F
121377,25,M
160004,34,F
313635,28,M
225401,26,M
247244,49,M
110735,68,M
321357,31,M
321354,30,M
321266,34,M
213045,34,M
14322,33,M
320246,21,M
321420,32,M
321343,24,M
320235,29,F
320752,20,F
321274,24,F
115321,27,M
321172,27,M
321426,38,M
320320,27,F
321005,21,F
237606,50,M
321365,28,M
57062,57,M
321150,25,M
321126,25,F
216166,26,F
321434,29,M
55077,53,F
321206,32,M
242231,30,M
205042,43,M
321401,28,F
321437,36,M
321404,25,M
124652,46,M
320730,44,M
36416,48,M
321255,34,F
157537,39,M
263172,31,M
172211,35,M
321500,34,M
321461,34,M
320174,44,M
3165,25,F
105476,29,M
321511,23,F
231702,52,M
207220,60,M
321327,30,M
321514,25,F
321536,43,M
320177,25,M
321555,39,M
320540,21,M
303341,35,M
6465,32,M
321566,36,M
321525,32,M
321577,19,M
317440,26,F
260753,54,F
207226,27,M
321602,21,M
160037,34,F
321613,27,M
321236,23,M
35670,43,F
236442,25,F
321156,34,F
316566,25,M
321640,36,F
15034,40,M
236445,41,M
321464,28,M
321475,34,F
34364,30,M
321651,42,M
321442,24,M
321415,42,M
321605,24,M
321574,23,F
320353,28,M
321624,46,M
121743,27,M
317515,23,F
316651,37,M
321665,24,M
321453,21,M
307227,27,F
317523,42,M
106155,29,M
321701,30,M
321676,29,M
321445,35,M
275757,33,M
320433,40,M
321704,39,F
321407,23,M
177554,29,F
104370,48,F
207063,23,M
170223,42,F
147001,33,M
201033,29,F
257367,36,F
321715,25,F
123057,28,M
317556,26,F
321772,30,M
321635,23,M
252313,28,M
110066,57,M
214643,28,M
242355,46,M
115357,23,F
321533,27,F
321260,39,M
321467,25,M
320375,22,M
143311,43,M
213141,35,M
321731,22,M
25674,60,M
143140,21,M
322052,55,M
22451,35,M
322066,22,M
322077,21,F
142332,46,M
321627,20,F
321552,26,M
220773,27,F
320254,59,F
322113,24,F
321153,27,F
322121,20,M
237561,25,M
151000,25,F
322124,24,M
317526,37,M
322154,34,M
320747,35,F
321616,28,F
321503,28,F
114257,45,M
121614,28,F
131137,22,F
130626,24,M
264207,34,F
322207,26,M
322030,20,F
321742,24,M
317724,25,M
77614,19,M
143534,26,M
321670,23,M
321673,23,M
63614,24,M
161035,31,M
322162,46,M
321753,27,F
322242,22,F
176333,30,F
155075,22,F
322256,25,M
203062,33,F
320436,28,M
322264,25,M
217203,23,F
71025,33,M
242674,23,F
321734,31,M
135501,26,F
266503,25,F
257056,25,M
321720,26,M
322237,29,M
322300,28,M
263401,31,M
203506,29,M
172266,32,M
322110,62,F
321230,28,F
322261,27,F
322253,38,M
321241,22,F
111656,57,M
205706,35,M
54555,37,M
277365,39,F
322033,23,M
322127,45,M
224730,34,F
71507,31,M
321767,19,F
322352,19,M
322017,26,F
322267,21,M
322314,25,M
322402,27,F
322143,37,M
14617,41,M
